"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","id","w","s","true_theta"
0.984394642538409,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,0,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,534,1.42368126450537,0.197581801455631,0.37658084619068
NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0.22733027815259,NA,1,NA,NA,NA,NA,NA,0.201035403123973,NA,NA,NA,NA,0,NA,NA,NA,0.866983412601808,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28179265370005,NA,NA,NA,0.817975890200223,0.156678472420468,NA,535,-0.536699080758051,0.286622269282414,-1.47137238742307
NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.974188004053991,0.927739497040219,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0.974027456611225,NA,NA,1,0.887198013034488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536,0.456679370445614,0.459316959758313,0.108985282074847
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,0.919681815401125,NA,1,0,1,NA,NA,0.694315181174599,NA,NA,0.761828107955417,NA,NA,NA,NA,NA,0.903921896227874,NA,NA,537,0.49559270866505,-0.348167577850591,-0.556701295353806
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.972216298871264,NA,NA,NA,NA,0.933640547939544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.943879292972001,NA,NA,0.732220005323513,NA,NA,NA,NA,0.929925963934606,0,NA,NA,0.954743835477517,NA,NA,0,NA,NA,1,NA,538,0.50371596169982,-0.856148482913453,0.663692164486647
NA,0.69755491378125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.758922134744402,NA,NA,NA,NA,1,NA,1,NA,NA,0.805468332047926,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,NA,NA,NA,NA,0.872999328837128,NA,NA,NA,NA,NA,0.766619015447289,NA,NA,NA,539,-0.330338136214612,-0.732001968288774,-0.555582103868712
NA,NA,NA,NA,NA,NA,NA,NA,0.849002447828859,NA,NA,0,NA,NA,NA,0.838120802436888,0.951816796704984,NA,NA,NA,NA,NA,NA,0.938630968366762,NA,1,NA,NA,0,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,0.95160142592414,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,-1.11256625194907,-0.39801510168624,-0.0112858085261556
NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.935728505713615,0,NA,NA,NA,0.929049497779792,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.834495911522959,NA,541,1.82097597221463,0.414147714571145,-0.0660759738778514
1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,0.930523880445383,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,0.978674327038407,NA,NA,1,NA,NA,NA,NA,542,0.984161341604609,2.27156549878824,1.86506891007845
NA,NA,NA,0.770719362069185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.887051472496917,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.953734856415865,0.953262111683064,NA,NA,0,543,0.904310596401545,0.114871198112234,0.13665595660108
0.963017094938395,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.907951867856452,0.885068537166956,NA,NA,0.967581910789675,NA,NA,NA,NA,NA,0.978819567421695,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.968767262055448,NA,544,1.30852061176957,0.954908122632585,0.916445900505279
0.958053889823277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676400477552489,0,NA,0.947798462861652,0.812070103132622,0,NA,NA,0.976468764099662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.912147714784827,NA,NA,NA,545,1.54682405409978,-0.612847626040199,-0.286427204184271
NA,NA,NA,0,0.583280376332778,0.922820568018797,NA,NA,NA,NA,NA,NA,0.934475524643761,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.760259159468976,NA,NA,NA,NA,0.860703577525884,NA,NA,NA,NA,0.635716101492916,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,546,-0.896603166735383,-1.20398841391176,-0.0772112373702305
NA,NA,0.473645155226744,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.265518717385897,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.658267044490942,NA,0.751094779428667,NA,NA,NA,0.73993238368172,NA,NA,547,-1.32186839208878,-1.41617426618417,-1.99340574324697
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.90170241188826,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.815606275530731,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,0.955181676362251,NA,NA,NA,NA,NA,NA,0.937497671920595,NA,NA,548,0.205067551672205,-0.288980832690001,0.682774242490988
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753107242544275,NA,NA,NA,0.81251455897222,NA,NA,0.951845227850126,NA,NA,NA,0.526220440238501,NA,NA,1,NA,NA,NA,NA,1,0.740729606316723,NA,0.941698577264955,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,549,0.604017154809908,-0.921716777409571,-0.919332705828233
NA,NA,0.938750985896818,1,NA,NA,NA,NA,NA,NA,NA,NA,0.695767813001088,NA,NA,1,NA,NA,0.389568622478844,NA,NA,NA,NA,NA,NA,NA,NA,0.878992044806674,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0.883667562589416,NA,NA,NA,NA,NA,NA,NA,NA,0.82078979691529,NA,NA,550,-0.640346905502085,-1.29477705075633,-1.07201518744676
1,0.981366475376073,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.971129449019487,NA,1,1,NA,NA,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.977344129295576,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,551,-0.186875797356107,0.906064262538168,1.54564344892043
0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.887894779726277,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862667558822172,NA,NA,0.909562219168831,NA,0,0,0.754677388828252,0.870793194267206,NA,NA,1,NA,NA,NA,NA,552,-0.145913462360437,-0.212417556726548,-0.678035358667056
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.738373327418765,NA,NA,NA,NA,0.849278813581069,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.941277193970798,0.589724975716549,0,553,-0.78234533100037,-0.898563469421658,-1.41556891070274
NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.979882177657619,NA,NA,NA,1,0.975515942587542,NA,0.950028383190172,NA,1,NA,NA,NA,NA,NA,NA,0.957415942935175,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,554,0.205824532876282,1.14980380950755,1.73731684933149
NA,NA,NA,0.32844272451897,1,0.769203130499734,NA,NA,NA,0,NA,0.60307238978849,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,555,-1.29324402241903,-1.34218520782933,-1.55672985231164
NA,NA,NA,NA,NA,NA,0.939962279015751,NA,NA,NA,0.971772933356101,NA,NA,NA,NA,NA,0.970269502493088,NA,0.733659342256536,NA,1,NA,NA,0.894528710808329,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.900857226681955,NA,556,0.0339062388619901,0.681801969700818,0.858879760058862
NA,NA,0.980755939538311,1,NA,1,NA,NA,NA,0,1,NA,0.982439035197859,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96459667693624,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557,1.2083735410541,1.7724893793447,2.44717823968488
NA,NA,1,0,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.951191968182887,0.963640091966683,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558,0.994664759076479,0.820508970540401,0.830611741052592
NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0.952448344398175,NA,0.927690998654695,NA,NA,NA,NA,1,NA,1,0.955721934649185,0.959047316122565,1,NA,NA,NA,NA,NA,NA,559,0.749256331160618,0.374415419663568,0.629622866043234
0.978693091813375,0.968895880978032,NA,NA,NA,NA,NA,0.939467493810581,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.954138916929729,NA,NA,NA,NA,NA,NA,0.92418961138622,NA,NA,0.98568339520504,0.966748000255308,NA,NA,NA,NA,NA,NA,NA,NA,0.967926901482051,NA,NA,NA,NA,NA,1,NA,NA,560,2.27222124034528,-0.181958001972351,0.847247031864402
0.834768942724309,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0.122948352903207,0.776884368490131,NA,NA,0.461359162477032,NA,NA,NA,NA,0,NA,0.580853345732744,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666643867948109,NA,0.595839704752832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,-0.960156258479204,-1.00307655690942,-1.82547445566077
NA,NA,NA,0.918108091278146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.96626064447887,NA,NA,NA,0.899011642658716,NA,NA,NA,1,NA,1,NA,0.973926334814417,NA,NA,NA,0.912126271685936,NA,NA,NA,NA,NA,0.963571832672666,0.744506495206283,NA,NA,NA,NA,NA,NA,562,-0.0107246682030787,-1.03864976658498,0.481771715252661
0,0.796238654589074,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,NA,0.903092273961414,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.942973903657397,NA,NA,NA,0.915953377797077,NA,NA,NA,NA,NA,NA,NA,563,-1.53597722425757,-0.288897068932353,-1.01707823670822
NA,0,0.932639968208061,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0.932310978730321,NA,NA,NA,1,NA,NA,0,564,-0.763939343472043,-0.163368661130898,-0.126260231267681
NA,NA,NA,NA,NA,NA,NA,NA,0.944929966493188,NA,NA,NA,NA,NA,NA,NA,0.987145996107336,1,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,0,NA,NA,0.973959110374924,NA,1,NA,NA,NA,0.949626560048633,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,565,1.93589208116015,2.22720072405236,2.11230360616605
NA,0.964969820164054,NA,0.626729604721848,NA,NA,0.977098216355289,NA,NA,NA,NA,0.913173509108705,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.97820548993795,NA,NA,NA,1,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.964896631102097,NA,NA,NA,NA,NA,NA,NA,566,0.186819332788392,0.895649132096259,0.818504841493367
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.877467209579706,NA,NA,NA,NA,NA,0.684453907872034,NA,0,NA,NA,NA,0.960341705983909,NA,0.876947985660498,1,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,1,NA,0,567,-0.297488961342739,-0.232663816453263,-0.454382726830136
0.945954881608239,NA,NA,NA,NA,NA,NA,NA,0.833925891957388,0,0.827849338922973,0,NA,NA,NA,NA,0.539997902378007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821231581765904,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,568,0.0206727400781764,-1.19896320389902,-0.603939472857185
NA,0.915772903201889,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940589552349213,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,569,-0.341688903146751,-0.377454855017495,-0.300064170308687
NA,NA,NA,NA,NA,0.959521931295532,0.908670617087369,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0.978821935988103,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.949088612406089,NA,1,NA,NA,0.966297445400651,0.876387793054183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,570,-0.642652486145061,-0.844095024014839,0.585446794790748
NA,0.940240240970318,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,0.972966256969342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961359902225283,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,571,1.17089751050906,0.958604406886008,1.02549407268315
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.174101471676134,NA,NA,NA,0.613641273241159,NA,NA,NA,0,0,0.56781022858028,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72494782162412,0.0596344920325554,NA,NA,NA,NA,NA,572,-1.56879194554606,-0.444959613686824,-1.76010592155943
NA,NA,NA,NA,1,NA,NA,0.950062884301052,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,0,NA,1,NA,NA,0.937211001036291,0,0.964951481790743,0.955598982043423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573,-0.800306981393658,0.259189232017496,0.531521168050174
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.426062693116896,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0.696529310987209,NA,NA,NA,0.683597473565665,NA,NA,0,NA,0.429305158893516,NA,NA,0.337915173174683,NA,NA,NA,NA,NA,NA,0.691814314089908,NA,574,-0.698555773935325,-1.20016931110772,-1.78026686606952
NA,NA,NA,NA,1,NA,NA,0.558933107647771,NA,NA,NA,NA,NA,0.699047842052142,1,NA,NA,NA,NA,NA,NA,0.451886225606291,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.667783363219189,NA,NA,NA,NA,1,NA,NA,NA,0,575,-0.691400390523272,-0.121791076440303,-0.96059745525363
NA,0,0.922092827751452,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.659519786278511,0,NA,0.393567513200455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.912370071549839,NA,NA,0,NA,NA,NA,NA,NA,NA,0.820884958750408,NA,NA,576,-0.126027018629635,0.513831603541041,-1.67759479783976
NA,0,NA,NA,NA,NA,0.61471211598642,NA,NA,NA,NA,NA,NA,NA,1,1,0.863980972727123,NA,NA,NA,0.906383560001596,NA,NA,NA,NA,0.924431739846835,NA,NA,0,NA,NA,NA,NA,0.498952847454759,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,577,-0.985797896783764,-1.36933244841289,-1.50652174429086
NA,NA,0.969441118796093,NA,NA,NA,NA,NA,NA,NA,1,0.953635828630755,NA,NA,NA,NA,NA,NA,0.950553419720385,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.983571379777424,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,578,0.219236042881751,-0.211502003903478,1.3835547421796
NA,1,NA,NA,NA,NA,0.943936669820969,NA,NA,NA,NA,0.916001905365974,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.881092589669974,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.908810599090812,NA,NA,NA,1,579,0.106518322742559,0.690796236638719,-0.259073307460414
NA,NA,NA,0.599358309070581,NA,1,NA,NA,NA,NA,NA,0.902215703004025,0.902868069296888,NA,NA,NA,0.9529763841876,NA,NA,NA,NA,NA,0.869866635796452,0.886187309255773,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.876845631670168,NA,NA,NA,NA,NA,NA,NA,NA,580,-0.921861764202861,1.34929229228359,-0.559738537162104
NA,0.883372909276369,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.857101521687993,NA,NA,NA,0,0.841340853650819,NA,NA,0.868518793316686,0.940274938562801,NA,NA,NA,NA,NA,0.93460122030432,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581,-0.954198327640457,-0.897505790106246,-0.784207080559467
NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912666794616758,NA,0,NA,NA,NA,NA,NA,0.920618871702613,NA,1,NA,NA,1,NA,NA,1,0,NA,NA,NA,NA,NA,582,1.53977013841458,-1.09307079419048,-0.33481641840837
NA,NA,0.959612246816201,NA,NA,NA,0,0.902269162408232,NA,NA,NA,NA,NA,NA,1,NA,NA,0.917702490942617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.805923246216466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.760853689080545,NA,NA,NA,0.938860917477535,NA,NA,583,-0.807825301793781,-1.3522110669599,-0.439953466510341
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966617408446468,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.980497990656585,1,0.932374450273023,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0.846851948729258,584,-0.177811100728654,-0.499369256050495,1.06416684211428
NA,NA,0.952312305379784,NA,NA,NA,NA,NA,0,NA,1,NA,0.942871033484207,NA,NA,NA,0,NA,0.36404925620942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,0.981781204023778,NA,585,-0.295430344552971,-0.928932444619423,-0.348759867744572
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985056862512546,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,586,1.48302711391241,1.01611571990569,1.94594826183449
1,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.836444412298038,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,0.945732207717989,NA,NA,NA,NA,NA,1,NA,NA,0,587,-1.63342970736981,-0.404994184402117,-0.959081388086205
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.934216646560788,0.901808888558973,NA,0,NA,NA,NA,0.860174539949438,NA,NA,NA,NA,NA,NA,NA,0.893481464496324,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,1,NA,NA,NA,0.91264388626906,NA,NA,588,-1.49051964269129,0.146123402926365,-0.591567493193101
NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733183363616452,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.426373013655123,NA,NA,NA,NA,1,NA,0,0.569700862055742,NA,0.56590092308787,NA,589,-0.628753827881754,-0.0371732699758139,-2.32202833049794
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939412991070981,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.955759897723897,0.824532676726288,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.938297546111771,NA,NA,0.920931008540307,0.778343241290756,NA,NA,NA,NA,0.936240085089363,NA,0,590,0.384572582792537,0.396416240842453,0.0939974187751073
NA,0,NA,NA,NA,NA,NA,NA,NA,0,0.436697575634245,NA,NA,NA,NA,NA,0.0945184112158436,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.731372111231366,NA,0.181545034569737,NA,0,NA,NA,NA,591,-1.65459939224606,-1.99955842437886,-2.1692908767342
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,0.922459733431628,NA,NA,NA,NA,0.917932684877491,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957620017080722,NA,NA,NA,NA,NA,1,NA,0,NA,NA,0.989287856324785,1,NA,NA,592,0.170047173692407,0.264582586882195,1.16384007736049
NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0.932808819704213,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0.95651683132982,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,593,1.11102485231091,0.260186006892342,0.514582200755697
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,1,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,1,NA,NA,0,0,NA,NA,594,0.502035918791814,-0.330587651434404,-1.44936385227996
NA,0.944268482100939,NA,NA,NA,NA,NA,1,NA,NA,0.963924707664885,NA,1,NA,NA,NA,0.957565116028511,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0.970682927477296,0.949004587514536,NA,NA,NA,NA,NA,NA,NA,NA,595,1.60833181443747,0.583876333215437,0.889765642356136
NA,0.845466330837396,NA,NA,0,1,NA,NA,0.871005664810148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,0.724445455117773,NA,0.818187300008194,NA,NA,0.908928291060247,NA,NA,NA,0.945401917444882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596,1.00293836979571,0.230916658160986,-0.742401260505063
0,0.965560832818685,NA,NA,1,NA,NA,0.986474891068462,NA,NA,NA,1,NA,0,NA,NA,NA,0.966241385110152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941768271062037,NA,NA,NA,0.958195623522194,NA,NA,NA,NA,1,NA,NA,NA,597,0.267313730610821,0.13709599482102,1.26542403961924
NA,NA,0.949611744608107,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.987757900851088,0.936024869613786,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0,598,1.46709936824497,0.790654658366385,0.509951016181576
NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,0.401638069326466,0.45227498388621,NA,NA,NA,NA,NA,NA,0.849394122258461,NA,NA,NA,NA,NA,0,NA,NA,0.902144090916557,NA,NA,NA,NA,NA,0.895009455622139,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,599,-0.448825918185209,-0.0212570137328988,-1.51122897526886
NA,0,NA,0.904665229894465,NA,NA,NA,0.95989856651286,1,NA,NA,NA,NA,0.84989491523547,NA,NA,NA,NA,NA,NA,NA,NA,0.936945155912599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.891660893445759,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,600,-0.417149798246746,-0.720376977149564,-0.0070800884684098
0,0.822294375782925,NA,NA,1,0.958661243095009,NA,NA,NA,0,1,0.910309304251128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86999163206924,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601,-0.458118239965036,0.793564790996532,-0.442686622297952
NA,NA,NA,NA,NA,0.951492330610572,0.849858689620993,NA,1,NA,0.770165073326622,NA,NA,NA,NA,NA,0.955805169093471,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.955121474221973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.963758813420918,0.882189051872264,1,NA,NA,NA,NA,NA,NA,602,0.941194998983625,-0.161006057732922,0.0391759609975888
NA,NA,NA,NA,NA,NA,NA,0.962362874907936,0.799353389336344,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.976403595098102,NA,NA,1,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,0.934479837530383,NA,NA,NA,NA,NA,NA,NA,0.977455470248302,NA,NA,NA,603,0.0483178103616188,1.0504356160585,1.4897698155597
1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.905563389638323,NA,NA,NA,0.975157328889661,0.946329547222789,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,0.956345561704181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,604,0.180245860629268,1.1171418070853,0.769019455608741
