"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","id","w","s","true_theta"
NA,0.981726990310236,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991864936837989,NA,NA,NA,NA,NA,NA,NA,0.952658997236929,NA,0.985023860308138,NA,1,NA,NA,NA,NA,NA,NA,0.995769716186945,NA,0.982406651613416,NA,NA,1,NA,NA,0.932802105020519,NA,533,1.73581693360233,1.48548205438911,2.25118086054889
NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,0.85327112674451,NA,NA,NA,NA,1,NA,NA,NA,0,NA,0.980404188900659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.971452251358375,NA,NA,1,534,1.42368126450537,0.197581801455631,0.37658084619068
0.817820520494696,NA,0.889564924383625,NA,NA,NA,NA,NA,NA,NA,NA,0.497587827414567,NA,NA,NA,NA,NA,0.810784020504877,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0.853114800605134,NA,NA,NA,0,NA,NA,NA,1,NA,0.577565947564177,NA,NA,535,-0.536699080758051,0.286622269282414,-1.47137238742307
NA,NA,NA,NA,NA,NA,NA,0.92595908505554,NA,NA,NA,0.919972210091837,NA,NA,NA,0.87410523085764,NA,0.987265570489359,NA,0,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0.815220133919489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.876933261850142,NA,NA,NA,536,0.456679370445614,0.459316959758313,0.108985282074847
NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,0.760825295902691,NA,1,NA,0.88382699846192,NA,NA,NA,NA,NA,NA,NA,0.537706503572655,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,537,0.49559270866505,-0.348167577850591,-0.556701295353806
1,NA,0.96246173567089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.93992373474801,0.985441876176057,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.928568510802867,0,NA,NA,NA,NA,0.940221254295927,NA,538,0.50371596169982,-0.856148482913453,0.663692164486647
NA,NA,NA,NA,NA,NA,NA,0.87135665481249,0.895185422305087,NA,0.857577471216152,NA,0.946846560854567,NA,0.616101271329816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,1,NA,NA,0.813215950765489,NA,NA,NA,NA,NA,0.884028446796263,NA,NA,NA,NA,NA,539,-0.330338136214612,-0.732001968288774,-0.555582103868712
NA,NA,0.915726950155659,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.840916566248105,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952064509334099,NA,NA,NA,NA,0.907747230185179,NA,NA,NA,540,-1.11256625194907,-0.39801510168624,-0.0112858085261556
0.97561450216809,NA,NA,NA,NA,NA,NA,NA,NA,0,0.914254602068013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.911290991200646,NA,NA,0.933712103959427,0.640836661923719,0,NA,NA,NA,NA,NA,NA,NA,NA,0.731078360499096,NA,0.92971010261563,NA,NA,NA,NA,NA,NA,NA,0,NA,541,1.82097597221463,0.414147714571145,-0.0660759738778514
NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.97659465346451,NA,NA,0,1,NA,NA,1,NA,1,NA,NA,NA,NA,542,0.984161341604609,2.27156549878824,1.86506891007845
NA,0.964058444661962,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.932768152312733,NA,543,0.904310596401545,0.114871198112234,0.13665595660108
NA,1,0.922934229823182,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,0,NA,0,NA,NA,NA,NA,NA,1,NA,NA,0.946853048675411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,544,1.30852061176957,0.954908122632585,0.916445900505279
NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.981033536926837,NA,0,NA,1,0.855988368993026,NA,0.580424300082367,NA,0.987184401952194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.935256689287443,NA,NA,NA,NA,NA,NA,0,545,1.54682405409978,-0.612847626040199,-0.286427204184271
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.903092068202135,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0.822177973961177,0.74990802822525,NA,NA,NA,0.985554815025089,NA,NA,NA,NA,0,NA,NA,546,-0.896603166735383,-1.20398841391176,-0.0772112373702305
NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0.753203568157695,NA,NA,NA,NA,0.795091190941365,NA,0.568674157591519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.477039016736971,NA,547,-1.32186839208878,-1.41617426618417,-1.99340574324697
NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.933462618340618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.911643758546762,0,NA,NA,NA,1,NA,NA,NA,NA,1,NA,548,0.205067551672205,-0.288980832690001,0.682774242490988
0.81040970533528,0,NA,NA,NA,NA,NA,NA,NA,NA,0.773538998162685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.860579672000901,NA,NA,NA,NA,NA,NA,0.920505768995184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.838557060633475,0,0.905225275497291,0.83671329506584,NA,549,0.604017154809908,-0.921716777409571,-0.919332705828233
NA,0.899216008932352,NA,NA,NA,0.788050373248625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.258720927261377,NA,0.848594905775232,NA,NA,NA,NA,0.85158655616038,0.871439677157659,NA,NA,NA,NA,0.918995241631903,NA,NA,550,-0.640346905502085,-1.29477705075633,-1.07201518744676
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.984938123208085,0.98666114985666,NA,NA,NA,NA,0.855178978659382,NA,NA,0.949341110282588,NA,NA,0.921020159874919,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,551,-0.186875797356107,0.906064262538168,1.54564344892043
NA,NA,NA,0,NA,NA,NA,NA,0.802139724144947,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0.918467261587118,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.763921849386636,NA,NA,0.839177077305901,NA,NA,NA,552,-0.145913462360437,-0.212417556726548,-0.678035358667056
NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0.66735586747928,NA,NA,NA,0,1,NA,NA,0.646336870011405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,0.705733616077947,NA,NA,NA,NA,NA,NA,NA,NA,553,-0.78234533100037,-0.898563469421658,-1.41556891070274
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,554,0.205824532876282,1.14980380950755,1.73731684933149
NA,NA,NA,NA,NA,NA,NA,0.496292701810353,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,0,NA,NA,NA,NA,0.411682902544338,NA,0.665772652335894,NA,NA,NA,NA,0,NA,NA,NA,NA,0.5807718745745,NA,NA,NA,555,-1.29324402241903,-1.34218520782933,-1.55672985231164
NA,NA,NA,0.832754169026506,1,NA,NA,0.982688546276179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.945980325939244,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,556,0.0339062388619901,0.681801969700818,0.858879760058862
1,0.993549576019998,1,NA,1,NA,NA,1,0.96251663514553,NA,1,1,NA,NA,NA,NA,NA,NA,0.92171319459926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,557,1.2083735410541,1.7724893793447,2.44717823968488
NA,0.974962023134083,NA,NA,NA,1,NA,NA,NA,NA,0.953927522723867,NA,NA,NA,NA,NA,NA,1,NA,0,1,NA,NA,NA,NA,NA,NA,NA,0.831218280082805,NA,0.921621883500545,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,558,0.994664759076479,0.820508970540401,0.830611741052592
1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903231257422734,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.835340132367571,NA,NA,NA,NA,0.912472690633693,0.91820985532687,NA,NA,559,0.749256331160618,0.374415419663568,0.629622866043234
1,0.93557111363432,NA,NA,NA,NA,NA,NA,NA,0.956997498221613,NA,NA,NA,0.910998781667433,NA,1,NA,NA,NA,0.795935546067195,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,0.93112314733098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,560,2.27222124034528,-0.181958001972351,0.847247031864402
NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,0.751494174099789,NA,NA,1,NA,NA,NA,0.731707425890267,NA,NA,NA,NA,NA,0,0.777246481300709,NA,NA,NA,0,NA,0.578116287430705,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561,-0.960156258479204,-1.00307655690942,-1.82547445566077
1,NA,NA,NA,NA,NA,0.912755600108335,NA,1,NA,NA,NA,NA,NA,NA,NA,0.94078637821303,NA,NA,NA,NA,0.936308473335494,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0.889439755997562,NA,NA,NA,NA,NA,NA,NA,562,-0.0107246682030787,-1.03864976658498,0.481771715252661
0.891584492328953,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.547066872385549,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.790543605457127,NA,NA,NA,0.644097872296603,NA,NA,NA,NA,0,NA,NA,0.419172657668017,NA,0.831091344620619,NA,NA,NA,563,-1.53597722425757,-0.288897068932353,-1.01707823670822
NA,NA,NA,0.806548530895653,NA,0.954292832625394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.751330703404767,NA,NA,0.932935596411514,NA,0.810789690969149,0.647381639281013,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.902014282022688,NA,0.939415799086442,NA,NA,NA,NA,NA,NA,564,-0.763939343472043,-0.163368661130898,-0.126260231267681
NA,NA,0.986384165162159,NA,NA,NA,NA,NA,NA,0.953678654671495,NA,NA,1,NA,NA,NA,NA,1,1,0,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.993637495504241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,565,1.93589208116015,2.22720072405236,2.11230360616605
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.760242938306738,NA,NA,NA,NA,NA,NA,0,NA,0.947963878498934,NA,NA,NA,NA,NA,1,NA,0.96487973555736,NA,NA,NA,1,1,NA,0.846047210107151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.904994308412289,NA,566,0.186819332788392,0.895649132096259,0.818504841493367
NA,NA,0.830979432820473,NA,NA,NA,NA,NA,NA,NA,0.786748180594621,NA,NA,NA,1,NA,0.662105895588372,NA,0.721535026408535,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903586340951503,NA,0.513121045006415,NA,NA,0.757887954256155,NA,NA,567,-0.297488961342739,-0.232663816453263,-0.454382726830136
NA,NA,NA,NA,1,NA,NA,NA,0.758488666404955,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,0.540251309944884,NA,NA,NA,1,NA,NA,NA,0.733528025399552,NA,NA,NA,0.796667974892687,NA,NA,NA,NA,568,0.0206727400781764,-1.19896320389902,-0.603939472857185
0.836507307476407,NA,NA,0,NA,NA,NA,NA,0.842460610871552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589971938731298,1,0.876734583500479,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0.911124437671351,NA,NA,NA,569,-0.341688903146751,-0.377454855017495,-0.300064170308687
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.818847405642787,1,NA,NA,NA,NA,0,NA,0.97022967234056,NA,NA,NA,NA,NA,NA,0.647194717825947,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.861859413742839,NA,NA,NA,NA,NA,1,NA,NA,570,-0.642652486145061,-0.844095024014839,0.585446794790748
0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925373472418802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.918341130633416,NA,1,NA,NA,1,NA,NA,NA,NA,0.925510466572537,NA,NA,NA,0.94364465274583,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.959089206840276,NA,NA,571,1.17089751050906,0.958604406886008,1.02549407268315
NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0.873586711276849,NA,NA,0.76853969339323,NA,NA,0.704030398660954,NA,NA,NA,0.786868566884518,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.569297556592069,0,572,-1.56879194554606,-0.444959613686824,-1.76010592155943
NA,0.983692318829862,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,573,-0.800306981393658,0.259189232017496,0.531521168050174
0,0.358975441582951,NA,0,0.456694984924982,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.822325874285904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.365606517623018,NA,NA,NA,NA,NA,NA,NA,0.835549584274782,NA,NA,NA,NA,0.602651022999044,NA,NA,574,-0.698555773935325,-1.20016931110772,-1.78026686606952
NA,0,NA,NA,NA,NA,NA,NA,0.68065452440582,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.832328815215722,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.797270656777682,0,NA,NA,0.750742365240588,0.847887414892728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,575,-0.691400390523272,-0.121791076440303,-0.96059745525363
NA,0,NA,NA,NA,NA,0.757638488261418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.728837979453033,NA,0,0,NA,NA,NA,0.817707009586566,NA,NA,NA,0.509056382525447,NA,1,NA,576,-0.126027018629635,0.513831603541041,-1.67759479783976
NA,NA,NA,NA,NA,NA,0.716536277754981,NA,0.697113232521395,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.927250722320727,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0.263107735061304,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0.566336967133252,NA,NA,577,-0.985797896783764,-1.36933244841289,-1.50652174429086
NA,NA,NA,0.793767463708516,1,1,NA,NA,0.825080801609094,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,0.961458817099871,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578,0.219236042881751,-0.211502003903478,1.3835547421796
NA,NA,NA,NA,NA,NA,0.910357631558093,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,1,NA,NA,NA,0.878702053694419,0.967635770966092,NA,NA,NA,NA,NA,0.839371826713282,NA,NA,NA,NA,NA,NA,0.97500224956303,NA,NA,NA,0.486247030524503,NA,NA,NA,NA,NA,579,0.106518322742559,0.690796236638719,-0.259073307460414
NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.872154636252688,NA,0,0.916747792530448,NA,NA,NA,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0.935264964291302,NA,NA,NA,NA,0.840916473166109,NA,NA,NA,NA,NA,NA,NA,NA,580,-0.921861764202861,1.34929229228359,-0.559738537162104
NA,NA,NA,NA,NA,NA,0.846074840302203,NA,NA,NA,NA,0.840303914841969,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0.929696312498441,NA,NA,NA,0,NA,NA,NA,0.737955421029174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698566900485943,1,NA,NA,0,581,-0.954198327640457,-0.897505790106246,-0.784207080559467
NA,0.965332146412416,NA,NA,NA,1,NA,NA,NA,NA,0.967395984898572,0.779273715095727,NA,NA,NA,NA,0.806262904738505,NA,NA,NA,NA,NA,0.956851445481497,NA,NA,NA,NA,0.820041775766367,0.919594659736575,NA,NA,NA,NA,NA,NA,0.959627481414681,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.930245432659335,NA,NA,NA,NA,582,1.53977013841458,-1.09307079419048,-0.33481641840837
NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.893860583495376,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.974620348303617,0.902995697470743,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.871729605240605,NA,NA,0,583,-0.807825301793781,-1.3522110669599,-0.439953466510341
NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0.88709319042885,NA,NA,NA,NA,NA,0.98237948078101,NA,NA,NA,NA,NA,NA,1,NA,0.960811681611523,1,NA,NA,584,-0.177811100728654,-0.499369256050495,1.06416684211428
NA,NA,NA,NA,1,NA,0.840839716224184,NA,0.675407474340037,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.951827962724293,0.735959070393513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.756234170817187,NA,0,NA,585,-0.295430344552971,-0.928932444619423,-0.348759867744572
NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0.96161683556251,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.961519478396709,NA,1,NA,NA,NA,NA,1,0.950254387151869,586,1.48302711391241,1.01611571990569,1.94594826183449
NA,NA,NA,NA,NA,NA,0.42450111707061,0.959555316687917,NA,NA,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.770590985444235,0.740684230483705,NA,NA,NA,NA,0.871055734496637,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587,-1.63342970736981,-0.404994184402117,-0.959081388086205
0.97547777163209,NA,0.856270262117381,NA,NA,0.92329341588105,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.914509142105609,NA,NA,0,NA,0.92884734481723,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.952763572151062,NA,NA,NA,NA,588,-1.49051964269129,0.146123402926365,-0.591567493193101
NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.734146471430121,NA,1,0,0.543056067235501,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,589,-0.628753827881754,-0.0371732699758139,-2.32202833049794
NA,NA,NA,0,NA,NA,NA,0.877882981372908,NA,NA,NA,0.812772711181074,NA,NA,NA,NA,NA,NA,0.79990355801734,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.832394441330598,NA,NA,NA,NA,0.918118809632438,NA,0,0.944819788727368,0.915604306569884,NA,NA,NA,NA,NA,NA,NA,NA,590,0.384572582792537,0.396416240842453,0.0939974187751073
NA,NA,NA,NA,0,NA,0.383977351349912,NA,NA,NA,NA,NA,NA,NA,0.239599548874383,NA,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,591,-1.65459939224606,-1.99955842437886,-2.1692908767342
0.918454353984777,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0.926348180024866,NA,NA,NA,NA,1,NA,NA,0.884357119239416,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,592,0.170047173692407,0.264582586882195,1.16384007736049
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.955823950426198,NA,NA,0,NA,0,0.943715170304274,NA,NA,NA,NA,NA,NA,0,NA,NA,0.969599703459952,NA,1,NA,NA,NA,NA,NA,NA,0.933364870220457,0.806924819290484,NA,NA,NA,NA,NA,NA,NA,593,1.11102485231091,0.260186006892342,0.514582200755697
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.730999789621691,0.658607508762911,NA,NA,NA,NA,NA,0.54789038632088,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.695772586064377,NA,NA,NA,0.561767277215538,0,NA,NA,NA,0.902562132402379,0.735343408187097,NA,NA,0.716593305015255,0.74592265795931,NA,NA,594,0.502035918791814,-0.330587651434404,-1.44936385227996
NA,NA,NA,NA,NA,NA,NA,0.979651059539749,NA,NA,NA,0.901674639138455,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,595,1.60833181443747,0.583876333215437,0.889765642356136
NA,NA,NA,NA,NA,0.787117943450239,NA,NA,NA,0,0.85552367323135,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.895368208473832,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,0,NA,NA,NA,NA,1,NA,596,1.00293836979571,0.230916658160986,-0.742401260505063
1,0.966043440237111,0.975326007663437,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,597,0.267313730610821,0.13709599482102,1.26542403961924
NA,0.969787694742337,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,598,1.46709936824497,0.790654658366385,0.509951016181576
NA,NA,NA,0.722298406089639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.43574953940057,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.585566415823301,NA,NA,0,1,NA,NA,NA,NA,NA,NA,0,0.526525849916828,NA,599,-0.448825918185209,-0.0212570137328988,-1.51122897526886
NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.866615339195989,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.885067760441761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,0.812981928146755,NA,600,-0.417149798246746,-0.720376977149564,-0.0070800884684098
NA,0.880691805524125,NA,NA,NA,0.891566170245328,1,NA,NA,NA,0.875006449695259,NA,NA,0.861910586892059,NA,1,NA,NA,0.681699112953315,NA,0.951136741965892,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.970249017726006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601,-0.458118239965036,0.793564790996532,-0.442686622297952
NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.803307021232197,NA,NA,0.787994367815959,NA,NA,NA,1,NA,NA,NA,NA,0.936187483385643,NA,NA,NA,0.878210521952295,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.710925566275943,NA,NA,NA,1,NA,NA,602,0.941194998983625,-0.161006057732922,0.0391759609975888
NA,1,0.973244379199904,NA,NA,NA,1,NA,NA,0.960891753714419,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0.961037027270811,NA,NA,1,NA,NA,NA,NA,NA,603,0.0483178103616188,1.0504356160585,1.4897698155597
